	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
mon_bulbasaur	0.14466524040478412	-0.08761174218865612	-0.25443410679328243	0.09023694806803415	-0.19703506486719868	0.03203825983780132	0.056329395362598886	-0.058297190073052806	0.07386361387220103	0.19987313638513468	-0.10290623547633738	0.055129418339159186	-0.30946441272127545	-0.07860104146832468	-0.11949551160136335	0.11174583611192916	-0.09228632703177612	-0.11246974772723956	0.24236598481996613	0.08081989496421497	0.02662866386074459	0.10254676669796955	0.05121536451284765	0.05770559776316634	0.2243060165301936	0.1709365701040156	0.03190483194101361	0.04461350546993147	0.06064915687023713	-0.1293339574096386	0.04647750154038534	-0.045023735954995	-0.19134223343579607	0.03944377878522828	0.4061803021829435	0.0029441765881523217	0.07808514829707126	0.0003142289962762556	0.10644178727169001	0.09188972901156597	-0.2668973662478765	0.0027729795240638137	-0.0868704075635601	-0.09854006184934645	-0.23666031659282571	0.12136173530350883	-0.16823603072559923	0.08087161610457985	-0.09866412372317743	0.05011810638392476
mon_ivysaur	0.16858972354946622	-0.1056756001865436	-0.1788076372583181	0.12617267390466344	-0.17059389112125983	-0.013092217015472148	0.058025209760290415	-0.06777677999555691	0.09391566852656333	0.233401957472155	-0.10374383489157497	0.08075663235887114	-0.2500874268829512	-0.11099004926435121	-0.12933564135999764	0.12294482004867421	-0.11542472526843973	-0.08670583505578065	0.23515867083738873	0.06081250380838342	0.04197344310590653	0.13442744761361927	0.04745747059001442	0.05464252549463239	0.26358384871815094	0.14149557865362583	-0.0014080665274860506	0.026252787637344625	0.092146982578711	-0.1532659110563913	0.04336301000279547	-0.054084667652532704	-0.1597528546320611	0.055878933889271606	0.38526508822060285	-0.03747700609101994	0.05088723424011332	0.016770895413997816	0.09888762324274078	0.10216872369364921	-0.2987132021491326	0.03127280581183949	-0.09612707418794192	-0.11824977349159854	-0.22555070855668455	0.11071291291639533	-0.16307750687351016	0.12062274673921308	-0.13721952003992677	0.040219374959569135
mon_venusaur	0.16789647645209957	-0.07192535043759239	-0.20990870339822187	0.1430179284512962	-0.19132327322245957	-0.02188511834192489	0.04722281748352686	-0.04770397742848673	0.10170686122120128	0.20764030609779993	-0.07097201912917295	0.05970521976836258	-0.28731962363502045	-0.0786030689388985	-0.10708239315752321	0.13656163245770844	-0.051976596775223906	-0.09291709639565641	0.2875576929991836	0.06706825304356745	0.0363578426658306	0.15292709855013628	0.036746625229996936	0.06510635200605165	0.24624997718620198	0.14512021017661322	0.033806684786530664	0.024531906627456426	0.10135753685313932	-0.1602316356226417	0.019984372976246723	-0.07047746115868979	-0.14080040871183155	0.03680291400295535	0.3846526604764507	-0.014508448035801876	0.06949232555448565	-0.016179762913368895	0.08172276693892944	0.09861079785974691	-0.28765787693488537	-0.007198383018914077	-0.09242729984981078	-0.08521613006797792	-0.22161140445909944	0.10237878049245357	-0.1635002813235913	0.12679743331435173	-0.1280979956512396	0.019813805316821524
mon_venusaurmega	0.18256848795438493	-0.092296381397942	-0.1885623392387492	0.16014691181945886	-0.17830813444545685	-0.004277745845473693	0.05069913857897047	-0.08794862052516556	0.08994345905920946	0.2055324447857109	-0.10147707959451534	0.07878076452976722	-0.23471309030157492	-0.11458272767013106	-0.1199742388542822	0.12543033891581357	-0.06957892337879704	-0.07459126801420295	0.2448731954247099	0.0420584949351545	0.07731145041778309	0.12819001197220428	0.0391015382162197	0.08256375971213818	0.22573454870341053	0.13972206016625827	0.028763696554304	0.05723548854895304	0.11279437394986042	-0.1695391141583609	0.053911901901789704	-0.03043408338727679	-0.1796960139834786	0.03811805896428878	0.3691516706070847	-0.04402266333454074	0.05326659713091231	0.03494857475212028	0.09927216027963262	0.0858025650553186	-0.31096780206583874	0.03523013360453407	-0.0833689117385172	-0.07981133086399539	-0.2460032281737991	0.11385778271170657	-0.17313394951271469	0.09862319460732215	-0.17322723995173964	0.04353784728440491
mon_charmander	0.16616715843754812	0.14979102855283363	0.18997771905949257	-0.13298304590874235	0.13865258904765562	-0.004651808138108467	0.23882110285282213	-0.040162748888624415	-0.11383858423154604	-0.051641333083174076	-0.12460522075944774	-0.10242952331639925	-0.0964075449593875	0.07020252866642528	0.06329077373668507	-0.03626839280291569	-0.20770186249665662	-0.1454038331533998	0.03686163285631933	0.002203374274878232	0.05440875361733919	-0.03012475090076016	0.29453436535288846	-0.06547074469041621	0.1189658465518016	0.021083057728199215	-0.14868510180511282	0.12079835858330065	-0.023097496371226336	0.1235597347722137	-0.014355064671042818	0.03787071074197226	0.13057437574324754	-0.02452546254921327	0.3300701147466593	-0.23678508868048334	0.06368641172821328	-0.039752116810321675	-0.2810406786036902	0.02221218135286743	0.1972285139095937	0.04105675889208116	-0.15663150773534162	-0.0700244404704873	-0.0004874455712414728	-0.1258878759573311	0.09149616987287285	-0.10795219343060261	0.33535840442428977	0.007015715832898621
mon_charmeleon	0.15427326494289578	0.13961164555865357	0.20066762213524653	-0.1500456342297583	0.17744339853853616	-0.0888346384205576	0.2729134178328724	0.0039639774939119275	-0.11948531024959717	-0.07868113640095677	-0.1182755255878061	-0.07897743005089292	-0.07592054331421559	0.06081881325657279	0.03141100795078911	0.007835602327294734	-0.22311235833010945	-0.09192421587254337	-0.07450463103812342	-0.03902418891969394	0.10882768872836293	-0.09034918976908718	0.28812901623408577	-0.09737651314590248	0.15905342902476224	0.07612056609689845	-0.19111410494859726	0.117224214143138	0.004890655908484936	0.13655330845263877	0.00585220258235791	-0.03932987323107798	0.1155356934291943	-0.003429239674601375	0.21755548003081068	-0.2769602110384003	-0.01684286577007659	-0.009699367735595876	-0.2653191230107715	0.035589392954865434	0.15370749081485433	0.024813527314960986	-0.18424763582199988	-0.07134569922771627	0.028576604060051976	-0.10327862963599106	0.09486731747682398	-0.17773780011039003	0.3049556659375401	0.050196538999082815
mon_charizard	0.11657042531969304	0.06637309203476854	0.15701066897314808	-0.10664101732024045	0.15844924208237535	-0.1244758994436304	0.19181587405774997	0.04754441179674253	-0.16139097321009627	0.0873279342629621	0.06557199389860324	0.030459560272574744	-0.07419928341184145	-0.12838281929119383	0.08886290943563314	-0.024845364956183388	-0.32255716773200105	0.03340866648918806	0.061767319794272704	0.041499892156598196	-0.004781833026435942	0.029080769347846102	0.36151935437211313	-0.054382613076505965	0.14668176010793704	-0.11323638107877496	-0.25501936006647113	-0.0851510575183003	-0.1340818253190549	0.06559640274009029	-0.06068758515454301	-0.1115387568829225	0.2540707462845082	0.10466955223700991	0.22479252449168907	-0.10896807469807059	0.054105956682115305	0.04998294359873978	-0.20934734146087783	0.24993001550052374	0.12801086873411585	0.09636144559212875	-0.17593153742111897	-0.11712209412160467	-0.0162230901494213	-0.0826104783158339	0.14172494980553665	-0.00031444349982347593	0.16939850553794772	-0.061041520343577946
mon_charizardmegax	0.12889146478402602	0.04051262222402993	0.2257573214410114	-0.04865820768829507	0.15738155458769792	-0.18869642329450842	0.23088882405989988	0.04024295780969414	-0.041891425550191444	-0.011708100343828095	-0.05734444102364439	-0.10195687652735404	0.0593845616937604	-0.07013573827113746	0.0026034142490654394	0.1288308709827419	-0.17341637154135497	0.13838682070913522	-0.3388051082415279	-0.00024465760448863993	0.3233159903308984	-0.2122339073152311	0.17204023546405053	0.04096959386325565	0.1403052384330851	0.051543684181326176	-0.257585254972138	0.04732244248335841	0.012870905235234292	-0.0015579232086199606	0.050136911072706666	-0.022535289095398814	0.14037106663124121	0.07827738521321466	-0.14720700307816684	-0.30460918301919115	-0.08465458501777769	0.08821023023842038	-0.146545842501398	0.08861253581738869	-0.0076829936479671295	0.12056169032993656	-0.1129897042552518	-0.05452467389062037	0.044706487507145974	-0.004430196360762696	-3.3081327297223467e-05	-0.22210480913986938	0.004990149744854948	0.19027604073553214
mon_charizardmegay	0.07727040789676802	0.07634518132780119	0.07581480001164369	-0.013138648654783277	0.019962108136488525	-0.0471793560514496	0.11314328038220177	-0.006795872159084896	-0.10880873116430237	0.19897926282288927	-0.009120778982399349	0.01933681371889329	-0.17337024679874424	-0.15446143647027	0.054415383282162715	-0.010654895284410503	-0.2111825216039738	-0.043574299217363464	0.2314421369297407	0.15156215033853598	-0.03295344683156119	0.18071013943370642	0.3460913896819623	-0.040564249296917855	0.18889132406591444	-0.12448631298816644	-0.1414961868614885	-0.08159332622152127	-0.1785566513837043	-0.07203112871427535	-0.042163824006476405	-0.06656221902100148	0.2256631259240481	0.021252523362870424	0.34955702465672495	0.04254941356131264	0.16878905377440168	0.004147990735789338	-0.1940308748328409	0.2708812046708258	-0.021921734247565466	0.06376586985314865	-0.20581334690841271	-0.11440395638786852	-0.12312332544460523	0.0046755119836795365	0.06930934590917852	0.11718289645453708	0.08643631510563872	-0.07811150684032678
mon_squirtle	0.16164854306924553	0.10610330471931373	0.07358209342537593	0.14873718805544905	0.07080466929690063	0.213510816617018	-0.08363291048439793	0.010262775468980787	-0.01050329963944107	-0.20697238883958727	-0.14279514918629613	-0.144961817838187	0.16827121088784316	0.11786527165297675	0.003980497636694565	-0.001263929722805475	0.29829873597753487	0.03597458690616021	0.11928988698016049	-0.004750417338966349	0.11918913601296535	-0.12777460403016466	-0.09531273186421643	0.08757149103907937	-0.37462387724489726	-0.18821604216018367	0.1462825581007285	0.06568732484414135	0.19652213533892324	-0.052115531068769656	0.17649033108446283	0.31570370151892013	0.05622589792504974	-0.12777621828790978	-0.043515400358415286	0.12394320349075168	0.07137173791532705	-0.01568536012652811	0.06286016370239209	-0.2508318971019519	0.1265069425892178	-0.09685924480442054	0.14233666603552145	0.16706523832162226	0.052010085250990726	-0.12234243883059366	-0.004903344570735966	0.04571714465077012	0.04019677423832462	-0.024092253583430395
