	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
mon_wartortle	0.30855715695361485	0.010765744672145174	-0.033111875572206524	0.12951632330707438	0.1699678487168975	0.11113134765423102	0.06795620251426342	-0.04748134321863623	-0.09263690738859767	-0.10181646865179776	-0.0689947846212279	-0.05138685894461006	0.3417820244884023	0.16065495254688825	0.1985455772657438	0.13401008240235524	-0.053805824636018657	0.0058941061729943425	0.12354177564642825	0.047284182962746384	0.3680580961618947	-0.13855819789693877	0.06954989289899419	0.08292209204548379	-0.16549370004037534	0.06669990349478712	0.08738075613537379	0.10152819984541758	0.022157075444623423	0.01026939999034241	-0.023406469553043586	0.13916942948370625	0.09954717527973886	-0.06630110177731491	-0.1101600655153194	0.08220551229769618	0.03564134144650655	-0.003939574034243895	-0.016792034337302947	-0.13562199988882753	0.18873611927995923	-0.06468363363485098	0.15809714609564496	0.13082465099387489	0.037388316148881516	-0.15044102759937722	-0.12454053476010303	0.07766719374215625	-0.12783376363343682	-0.00744022580079054
mon_blastoise	0.29785949501875775	0.00046844812922085683	-0.03779026631592713	0.11286411317937758	0.16019446551351224	0.11134320501868651	0.020631721617188657	-0.04608510186498216	-0.08216636357306888	-0.11580619555514601	-0.048813898946552706	-0.02901179797199004	0.3313671850341101	0.14875154275606803	0.17585147004560042	0.12504299265530802	-0.021311097606214375	-0.001486588897701506	0.1081077226840739	0.05211041493146269	0.3662891603846422	-0.1467460858144455	0.08051508805301548	0.07623863641184768	-0.16803314911012476	0.0629123802304488	0.10755052847049834	0.10964342763129188	0.052214827252160305	0.019010163378890804	-0.017149461672306184	0.12987523014576963	0.07178565332210088	-0.05737120020407089	-0.09586913375192566	0.10501924434207988	0.06012154360011235	0.020439556746237375	-0.014534703530115678	-0.13168751993264896	0.21433433702769394	-0.08047802216981866	0.16705667573233865	0.09814238019895415	0.045044948656515656	-0.1453709861397717	-0.12176503577562382	0.07276952141500674	-0.13346982653993347	-0.006397315171097991
mon_blastoisemega	0.2984732903996573	0.007756542516164356	-0.0884452971623583	0.05904254349718133	0.19476856649674226	0.06767846153760879	0.02584473142893991	0.012265006277233441	-0.10808202545834124	-0.18167381917012532	-0.10743529840712772	-0.08529564853226759	0.3002041893365109	0.1950410493883711	0.1989187584570146	0.1129227560865217	-0.025161380691053087	-0.02159092117167005	0.13204695617511064	0.07160218648940028	0.29765405600976746	-0.11044029709437005	0.07557448239810184	0.09779139612349502	-0.17857560670793027	0.0585812629890114	0.13544150623693896	0.08600377387069102	0.018402188198901687	0.005441332549284428	0.021536557677196963	0.09494626110339865	0.09935635294045216	-0.03984201407930229	-0.1301143340078324	0.1466337082677113	0.020114008733999263	-0.017024936833651916	-0.002006964335309149	-0.08992504318308875	0.21043603884089712	-0.09019776158535497	0.17545478852450105	0.11852490342301737	0.07691898181306447	-0.13011714324412035	-0.13146181582420036	0.051045753593778796	-0.05479013601173557	0.04804276925838588
mon_caterpie	0.13145659386229427	0.051087721440611834	-0.17249207802625724	0.006860758656554242	0.048358828151439194	0.14238373194362144	0.13440587116776048	0.2550867265556687	0.11335978333883745	0.13258119019365602	0.18379312156714633	0.015344302892197712	-0.17306338386927356	-0.24615377224535157	-0.19082471781209043	-0.002262404156131541	0.008663514846981704	0.18952654606537994	-0.05738827359494275	0.003971775736312423	0.16436006273195902	0.012380685768111232	-0.017622623552991053	-0.03128343817281609	0.10448534246921348	-0.3000848935863067	0.023022676638197546	-0.06854660120940642	-0.01135802881432385	0.18291596638281007	-0.07742709453769543	0.00469023497906267	0.0579510038318396	-0.028939882686333872	-0.02946402940636511	0.05793545970337594	-0.04287398928731671	-0.07514483708651493	-0.08438305553125466	0.293077062641772	0.05171975430393542	-0.15853661327770013	-0.007252758953804676	-0.2481247818419215	-0.038530735956123004	0.05750364260723311	0.05071637551169507	-0.12264082692305504	-0.013990084046027782	0.08965527577499359
mon_metapod	0.16283099593881245	0.034606541186644794	-0.1367132980593297	0.003278802719005073	0.049025036170477265	0.10174387635987701	0.17923661563760585	0.24965340016905915	0.0922001896956972	0.10296004644916158	0.13960201053247592	-0.008514830388768609	-0.11317554269270319	-0.15383500530405328	-0.15286986960594565	-0.017715161246606867	-0.06140690756972984	0.16702945787163578	-0.041893797090981635	0.01351908849631	0.20183274475226243	-0.005834873643252341	-0.00854533611049932	-0.048614329369627465	0.07014141164030335	-0.27539404770693504	-0.03354266839949135	-0.028648740804719068	-0.009790362780476727	0.16534886110126434	-0.07072083262872257	0.002375513141706304	0.058811517791618424	-0.040705579918643625	-0.04206591333717422	0.02921475963725468	-0.07584622216427404	-0.04210382097721906	-0.07928269342521671	0.2996323992671086	0.016020428731763153	-0.13369635499302968	0.011417670010162468	-0.22171059623237319	0.02160678425366355	0.06983438809528132	0.03979550868898812	-0.12691756419791014	0.04225784462492262	0.061473887976702064
mon_butterfree	0.099035827041278	0.03600417779672697	-0.13218304431381478	-0.10285947401631974	0.06708611402157821	0.13939391008136806	0.2200930892126245	0.28641440047711586	0.12959687755781776	0.14044189957682932	0.19865680802292576	0.017623876189223776	-0.19847758642856667	-0.26927799174432226	-0.13673972583119612	-0.0904187256254718	-0.030244519089930796	0.21661474094541158	-0.056710281961416815	-4.497489425573701e-05	0.03884368243895948	0.07473097411418364	-0.015436832038973634	-0.014511918578992623	0.06289090971547513	-0.32238057206158827	0.0015615185696449718	-0.07705166179274	-0.06329036771846194	0.12436430426830278	-0.12776334384476123	0.016178321697267753	0.04887182444545603	0.004871158479012751	-0.007276458601880118	0.06716596438113823	-0.06888380691640918	-0.10810253784929005	-0.07726897262190113	0.3069016309561019	-0.04115660405368379	-0.14570365362952872	-0.02191598503932697	-0.2390101488780365	-0.06860863498285583	0.06979146550389702	0.06030694234105236	-0.09996197765096171	-0.0287124776293846	0.09359441334402542
mon_weedle	0.1466271600943154	0.06150327641689699	-0.16734656959236305	-0.018241471020959903	0.04316722827726949	0.10193312604438103	0.09412114568712258	0.2692123915086503	0.11755994215044971	0.12829996825884254	0.19241066761478468	0.042346229840892036	-0.19471998305276955	-0.23728794909028902	-0.24070191449924158	0.0012997966764422169	0.043727839267921426	0.16573798343537446	-0.03874597735793577	0.03179674540480594	0.15400136783147153	0.038034707515752865	0.010618763008724838	-0.024458512855133344	0.12607759427381057	-0.2976021557243784	0.037109160295854204	-0.06849356276784845	-0.00543216941769851	0.19576608792339223	-0.09283104882377854	-0.010306698382684703	0.023701019080000878	-0.012988181903884502	-0.01045127067094377	0.0959594830379321	-0.023712475631327883	-0.07067450974896988	-0.10273372700885558	0.2657875497822453	0.03761579029389592	-0.19930266659836826	-0.012438704089636593	-0.23252623191827887	-0.046198052065489804	0.06687278265713527	0.04230419563553451	-0.12028566512839198	0.01173870590613969	0.11363988553700925
mon_kakuna	0.19500353551694177	0.03045315142799111	-0.13552985646060128	0.025285019679649173	-0.004885468177505743	0.09724208744175865	0.19151758949757466	0.2630530653905613	0.1030831300698858	0.13987099545506487	0.13227315377429447	0.005567494547534584	-0.13576361549663288	-0.18013491552256647	-0.22778755242497278	0.012859587902595282	-0.0992829715602464	0.15795255588392962	-0.018581624799562147	0.03353744999607379	0.23216739521525984	-0.034069956708958724	-0.011759215887994919	-0.0536268794711686	0.11275753313819178	-0.2840313282547052	-0.09562730597479442	-0.02594887749995331	0.018385793611682914	0.18585233382354668	-0.10432908645834334	-0.009211239116950319	0.07170475902275403	-0.014104910654383995	-0.0365935782454345	0.009118822963080047	-0.10105011023769538	-0.01739621149842199	-0.09953667038317356	0.3295380568584887	0.03444212563700579	-0.1285087010132088	-0.006173252997256082	-0.21009308808876848	0.024857993043101864	0.07129703241268799	0.03711868336534304	-0.15006084226712646	0.03550135652767243	0.07036262099631499
mon_beedrill	0.20728829781068522	0.057400082756354054	-0.1510180961591405	-0.06191171530220973	0.07473927984395225	0.09623316286944432	0.19943952541756907	0.3174649776959548	0.06898557611058938	0.058156889842810276	0.146960837813354	0.018852492750178602	-0.10478862139163792	-0.16931419366105444	-0.18537373782159774	-0.0537105252957033	-0.061347234701981244	0.18364772941059518	-0.0495125710678503	0.05560009109056991	0.19601337848083072	0.015967403829765844	0.013380881221262584	-0.01845707479627852	0.06203405890703874	-0.30058402217448543	0.008553070824792	-0.0271652066130575	-0.02483898127608716	0.19384187213229886	-0.11759255790149464	0.00458912995153228	0.04059469651384482	-0.013461766332989688	-0.058250904847454904	0.12310304738216325	-0.06002455823767045	-0.023393754100493734	-0.1174410640728997	0.33299792645847426	0.027138413969950096	-0.22176139107146797	0.03209935591385459	-0.20558631580050923	0.015020199254893346	0.08044118694938412	0.0119777679664816	-0.17591132558415057	0.04159140321688012	0.10737945794657003
mon_beedrillmega	0.19778822967558515	0.061466729860296	-0.1368043221168544	-0.00015385989963379558	0.046919596215789866	0.10944165886428743	0.159631349882969	0.2984482277689853	0.07466496949607182	0.05193996504888716	0.125023711761976	0.05223182719387029	-0.0818709659681772	-0.15271680894093848	-0.19522183703247903	-0.007987531243643941	-0.029197654950076365	0.17789854905190056	-0.0012688759557377386	0.059734991348739434	0.21339567508763607	-0.016240725962499213	0.0262752292792526	-0.046809652722759124	0.06933721845506675	-0.2644359964378909	-0.0052382153146491054	-0.07552552002446958	0.0022408040953424985	0.1894102112197593	-0.07722943398943626	-0.014515100315151883	0.03291228705835099	0.004029879528047226	-0.03755250417608173	0.11391855902876663	-0.07273686431849047	0.0003042955898623581	-0.09772537586716012	0.3128100891254508	0.05592312214302085	-0.16681653934758692	0.02648773068885773	-0.17545597221010226	0.02883368798499106	0.08237344391913073	-0.0015563196035561922	-0.14247995016963533	0.02092960387992097	0.06985977551298854
mon_pidgey	-0.11398783133966207	0.00792268003932143	0.0375778053001692	-0.194001920801817	0.11990327910050179	0.16913535176577157	0.23933960413542762	0.03548214273035905	0.06460503304557354	0.16477680409624007	0.1851793050126573	0.09211975434562027	-0.04289296902314658	-0.22530749740814737	0.21421088728026794	-0.16713682120195625	-0.020788367151986783	0.16770617610777422	-0.04896809157402689	-0.09082635335254712	-0.31812857064148325	0.12201198337481418	0.0011034273779519487	0.06483675962994988	-0.11775984549387414	-0.12423626196534666	-0.04710890854958567	-0.06820666926387148	-0.11501932184902178	-0.1844938209986091	-0.21090785776917653	0.03329733192334022	0.06709585308290224	0.08397910178921791	0.05916695312819308	0.07272811317248187	0.027478764490008783	-0.13127233131131355	-0.0004485201236889094	0.0076445788713998776	-0.1266696288596505	0.005355962612721727	-0.06540690901318708	0.07029777189538386	-0.3124611505452875	0.017108103665755384	0.054273260177901975	0.09975435240250614	-0.2689767331895662	-0.04220359122298649
mon_pidgeotto	-0.09094880688456179	-0.0033161059640449747	0.04575373649237459	-0.2015118375977649	0.11721405596772504	0.17336745592776578	0.23938273105725416	0.035073452264488554	0.06685559924395162	0.16797385992066075	0.19244239305858113	0.08921745560213497	-0.023831503229015154	-0.2291979591218795	0.21442097625287054	-0.1479590595068117	-0.011952580250224158	0.16340436684339124	-0.028682094298475132	-0.08073171363591644	-0.3013277839747696	0.11770428904537023	0.0012533919476943943	0.062458107307574846	-0.12742838015085906	-0.1379430142643621	-0.05103542861827845	-0.05921544055000732	-0.10926160820037328	-0.19019358379364698	-0.21920470138619164	0.03756310701967211	0.05633485795707946	0.08011662334236813	0.048066895283971844	0.07897393761580825	0.025320678571741577	-0.13190030048505427	-0.003421833444052623	0.009667566490034777	-0.11537041880455579	-0.004262400288397292	-0.06476010026393174	0.06888546581278003	-0.3097189857311205	0.0068692065240405845	0.04999363043642173	0.09246473840094634	-0.2755259736175131	-0.04620083459883198
mon_pidgeot	-0.115251345899189	-0.013348351326276235	0.060353924069543576	-0.19386318549803994	0.11008613536020143	0.1509988469280005	0.24316456497539862	0.022727592481698533	0.07834189630081909	0.20471245621084913	0.19910900674878007	0.09448692155101579	-0.05347967722210035	-0.23344686018628277	0.19084080061179456	-0.14650697221590075	-0.02651880240039386	0.15856862378641176	-0.027629779260938642	-0.084835593464278	-0.31577962248991753	0.12106384456953291	0.003821578244951111	0.057564020831982414	-0.11475569539577693	-0.13297583104683233	-0.07420888017066762	-0.05704390720092892	-0.09907379499757897	-0.17835554924595787	-0.21089322317477016	0.022235531445040434	0.055308595380895116	0.08089369383811082	0.07437104217087868	0.04629641938160907	0.031213399532856526	-0.12372576146787698	0.0035726020584141956	0.001455440128411517	-0.14284222991097173	2.4510974960327327e-06	-0.06666681960529659	0.05478430929987685	-0.321548964449691	0.020550459148734563	0.0602212597569653	0.09680528075616064	-0.2554724772883149	-0.05867264035039611
mon_pidgeotmega	-0.09479023620502708	-0.03960610095858409	0.061153582587415004	-0.19433348535380507	0.12277663690250835	0.10847428902686176	0.23593920776360505	0.032097345069732545	0.0653770467336906	0.11000070581123322	0.2127425534902593	0.14590637935577933	0.004593456110612347	-0.21049605779725142	0.1903720483875672	-0.1631220490689558	-0.004834451710010493	0.17435152992458228	-0.054182961688654156	-0.0712436206804922	-0.28529321054790474	0.14550013697188188	-0.0056637963254260295	0.014843380192559801	-0.11593450453352198	-0.1413737681005994	-0.055440363428176834	-0.07050514240860897	-0.10972058452650989	-0.13873382276607524	-0.13839375417773173	0.02435296194375473	-0.03339504946661951	0.07089002556669007	0.009209530501603162	0.06370636752051446	0.02874008706832127	-0.15894938421134583	0.005354028709129886	0.06099463061285483	-0.1471943724161874	-0.031163533833502278	-0.0935971373472566	0.03716360679037504	-0.24265077284420303	0.0281999949310802	0.04959887852651543	0.062036397046847123	-0.1774225677211994	-0.04237346008533832
mon_rattata	-0.271235695838944	-0.011934799652614798	0.1530599640804551	0.10385911483110027	-0.07904042491472306	0.15396924132765602	0.1924428218212569	-0.12226690193796845	0.11194284976104592	0.2787114924816206	0.32229798432509654	0.21628909930459064	0.09309424900218372	-0.08182254896498702	-0.0020900432067559	-0.06863394744635531	-0.08293793006101768	0.1147718148616742	-0.17280637604448432	-0.22475389890339556	-0.04896185421885003	0.021298642988604292	-0.05361061782477413	-0.06053335408871517	0.06906137665683139	-0.1786356515126889	-0.1314652506452444	0.07772932980857143	-0.07827677518077689	-0.08368812980346459	-0.08660958275113553	-0.005225431805370297	-0.11832935147370839	-0.05520179003853461	0.10210387814115483	-0.1495047886204459	0.02266988667592805	-0.00541429479003445	-0.00467503422576056	-0.03337048334581928	-0.05323302836128657	-0.02101419545754114	-0.016704993287217394	-0.058242580286073396	-0.20861476210591876	0.0005884768002582845	0.028707315039888204	0.022187717499559174	-0.191125153265918	-0.2746292773257455
mon_rattataalola	-0.15177484889533835	-0.08269069734538001	0.19608888725126622	0.1199081481057138	-0.10086421855300998	0.1594138744655917	0.0005290517379535479	-0.2294144792836076	0.07756710531809724	0.28345972167808753	0.20301024364355252	0.13291033179916803	0.13657787917748881	-0.029178626016514626	-0.015209015083659018	0.0509033162095304	-0.09077872922845598	-0.066084514890677	-0.07078830389024714	-0.1711423334072943	0.005280463093157955	-0.06640393090997228	-0.048020933789254455	0.05434291655817629	0.0429418376249644	-0.009995963747513707	-0.1047616289803487	0.20724597766090525	0.0011480301729482644	-0.17279185854971374	-0.1782043600167852	0.08576264145164898	0.0025054987771592836	0.027090577791301914	0.07704048274071665	-0.14968402535620068	0.045883503878978486	0.09160937293236332	0.025432259159180088	-0.21798393629045057	0.12482966682153251	0.008580640770676752	0.06665054122548097	-0.016281758131175723	-0.1692072372512989	-0.16847520778383376	-0.04262794779471142	0.09270022750102251	-0.31443906892458884	-0.2670126816947097
mon_raticate	-0.26717021254128037	-0.011247691478716688	0.1476491573751568	0.18674852961061003	-0.06668925383974676	0.19211806330493317	0.18200146687241123	-0.14848232823272506	0.11040436793182254	0.2680368841483238	0.29429552581045787	0.22192978001449853	0.13296846627071343	-0.07078336073462861	0.014233968225566192	-0.043955581283564464	-0.09464693697559276	0.12051281603932315	-0.18475797665352606	-0.2345244658097702	0.01617144233650797	-0.028148954856599694	-0.07191350171226818	-0.0698243312623871	0.03638754614281521	-0.14668191922485635	-0.14006419396369357	0.08076387919310858	-0.03146605706400688	-0.057950271985913224	-0.04996537082321263	0.010670691806692317	-0.07721678421822861	-0.03809002911711593	0.0525771708272314	-0.16544951009388464	0.04215624763508894	0.03432578190148926	0.012230197313886903	-0.015310873518825827	0.0019792145991642442	-0.0015267286235538468	-0.010761421192583234	-0.06382452043495594	-0.17162826239300027	0.010191629178710016	0.01925643523113221	0.03373525016929331	-0.22073658267188112	-0.2867605658640735
mon_raticatealola	-0.1724344971616202	-0.09063390407207601	0.1999013033872463	0.18033403099619688	-0.07614081184343334	0.16833993059732857	0.017711737077293906	-0.16257410884525145	0.10506913323644487	0.30882588955558565	0.2306008774373084	0.16458567187354997	0.11218042996115057	-0.02883617916612984	-0.046919778845176306	0.03845267053841345	-0.08257337047811047	-0.0041765702166244294	-0.08625521970379381	-0.17872175162409962	0.030472759382047927	-0.05221388562264485	-0.04284871599013631	0.022366946755677835	0.07172928959080341	-0.013276079787352908	-0.11664152473715202	0.18929324624576546	0.06785356360657133	-0.0995803998815723	-0.190439110290263	0.1349252671207589	0.05049418066496026	0.08745794706648656	0.05666325696233327	-0.15413559652538797	0.037458786803567776	0.0791453711579085	0.019223214871537928	-0.1712062125424937	0.10159249200270895	0.0049593736732890786	0.05321914035245279	-0.05845960437427534	-0.15248829625677038	-0.10435240383299427	-0.024878463241946196	0.12647754292064728	-0.3061077400328874	-0.27899699443979786
